transaction_id,amount,failure_code,risk_score,risk_level,root_cause,recommended_action,policy_result,final_action,status,amount_recovered,attempts,description,cost
TX00516,11235.75,BANK_TIMEOUT,12,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,11235.75,1,"Action 'schedule_retry' executed successfully. Recovered INR 11,235.75.",1.0
TX00517,11148.89,BANK_TIMEOUT,27,LOW,temporary_bank_failure,retry_payment,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00518,18062.24,BANK_TIMEOUT,48,MEDIUM,temporary_bank_failure,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00519,20570.75,LIMIT_EXCEEDED,32,MEDIUM,limit_exceeded,create_payment_link,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00520,14427.22,LIMIT_EXCEEDED,36,MEDIUM,limit_exceeded,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,14427.22,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 14,427.22.",1.0
TX00521,24444.56,TEMPORARY_BANK_ERROR,35,MEDIUM,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,24444.56,1,"Action 'schedule_retry' executed successfully. Recovered INR 24,444.56.",1.0
TX00522,20769.06,INSUFFICIENT_FUNDS,58,MEDIUM,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00523,1569.87,CUSTOMER_DECLINED,26,LOW,customer_declined,create_payment_link,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00524,1687.85,TEMPORARY_BANK_ERROR,6,LOW,temporary_bank_failure,retry_payment,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00525,6726.0,CUSTOMER_DECLINED,44,MEDIUM,customer_declined,mark_promise_to_pay,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00526,19519.62,INSUFFICIENT_FUNDS,37,MEDIUM,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,19519.62,1,"Action 'create_payment_link' executed successfully. Recovered INR 19,519.62.",2.0
TX00527,18455.7,LIMIT_EXCEEDED,63,HIGH,limit_exceeded,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00528,12446.8,INSUFFICIENT_FUNDS,18,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,12446.8,1,"Action 'create_payment_link' executed successfully. Recovered INR 12,446.80.",2.0
TX00529,15478.37,INSUFFICIENT_FUNDS,34,MEDIUM,insufficient_funds,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,15478.37,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 15,478.37.",1.0
TX00530,16301.7,BANK_TIMEOUT,15,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,16301.7,1,"Action 'schedule_retry' executed successfully. Recovered INR 16,301.70.",1.0
TX00531,11171.47,TEMPORARY_BANK_ERROR,12,LOW,temporary_bank_failure,retry_payment,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00532,7709.75,INSUFFICIENT_FUNDS,15,LOW,insufficient_funds,schedule_retry,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00533,2805.42,CARD_EXPIRED,22,LOW,expired_card,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,2805.42,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 2,805.42.",1.0
TX00534,896.96,INSUFFICIENT_FUNDS,26,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,896.96,1,Action 'create_payment_link' executed successfully. Recovered INR 896.96.,2.0
TX00535,21892.83,TEMPORARY_BANK_ERROR,33,MEDIUM,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,21892.83,1,"Action 'schedule_retry' executed successfully. Recovered INR 21,892.83.",1.0
TX00536,8828.56,TEMPORARY_BANK_ERROR,10,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,8828.56,1,"Action 'schedule_retry' executed successfully. Recovered INR 8,828.56.",1.0
TX00537,13538.77,TEMPORARY_BANK_ERROR,28,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,13538.77,1,"Action 'schedule_retry' executed successfully. Recovered INR 13,538.77.",1.0
TX00538,24065.61,CARD_EXPIRED,49,MEDIUM,expired_card,create_payment_link,APPROVED,create_payment_link,SUCCESS,24065.61,1,"Action 'create_payment_link' executed successfully. Recovered INR 24,065.61.",2.0
TX00539,24000.66,TEMPORARY_BANK_ERROR,19,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,24000.66,1,"Action 'schedule_retry' executed successfully. Recovered INR 24,000.66.",1.0
TX00540,17483.19,LIMIT_EXCEEDED,52,MEDIUM,limit_exceeded,mark_promise_to_pay,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00541,21439.82,BANK_TIMEOUT,18,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,21439.82,1,"Action 'schedule_retry' executed successfully. Recovered INR 21,439.82.",1.0
TX00542,22518.93,CARD_EXPIRED,34,MEDIUM,expired_card,create_payment_link,APPROVED,create_payment_link,SUCCESS,22518.93,1,"Action 'create_payment_link' executed successfully. Recovered INR 22,518.93.",2.0
TX00543,7693.89,BANK_TIMEOUT,25,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,7693.89,1,"Action 'schedule_retry' executed successfully. Recovered INR 7,693.89.",1.0
TX00544,21206.24,INSUFFICIENT_FUNDS,48,MEDIUM,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,21206.24,1,"Action 'create_payment_link' executed successfully. Recovered INR 21,206.24.",2.0
TX00545,13025.88,INSUFFICIENT_FUNDS,26,LOW,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00546,56702.18,BANK_TIMEOUT,35,MEDIUM,temporary_bank_failure,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00547,23410.73,INSUFFICIENT_FUNDS,24,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,23410.73,1,"Action 'create_payment_link' executed successfully. Recovered INR 23,410.73.",2.0
TX00548,11189.9,TEMPORARY_BANK_ERROR,27,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,11189.9,1,"Action 'schedule_retry' executed successfully. Recovered INR 11,189.90.",1.0
TX00549,22049.43,CARD_EXPIRED,33,MEDIUM,expired_card,create_payment_link,APPROVED,create_payment_link,SUCCESS,22049.43,1,"Action 'create_payment_link' executed successfully. Recovered INR 22,049.43.",2.0
TX00550,21106.56,TEMPORARY_BANK_ERROR,23,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,21106.56,1,"Action 'schedule_retry' executed successfully. Recovered INR 21,106.56.",1.0
TX00551,4314.06,BANK_TIMEOUT,8,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,4314.06,1,"Action 'schedule_retry' executed successfully. Recovered INR 4,314.06.",1.0
TX00552,25997.18,TEMPORARY_BANK_ERROR,21,LOW,temporary_bank_failure,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00553,28501.61,BANK_TIMEOUT,27,LOW,temporary_bank_failure,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00554,19651.21,CARD_EXPIRED,47,MEDIUM,expired_card,mark_promise_to_pay,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00555,3041.07,LIMIT_EXCEEDED,22,LOW,limit_exceeded,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,3041.07,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 3,041.07.",1.0
TX00556,15375.6,CARD_EXPIRED,34,MEDIUM,expired_card,create_payment_link,APPROVED,create_payment_link,SUCCESS,15375.6,1,"Action 'create_payment_link' executed successfully. Recovered INR 15,375.60.",2.0
TX00557,4331.59,CARD_EXPIRED,38,MEDIUM,expired_card,mark_promise_to_pay,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00558,9375.18,BANK_TIMEOUT,11,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,9375.18,1,"Action 'schedule_retry' executed successfully. Recovered INR 9,375.18.",1.0
TX00559,20243.14,TEMPORARY_BANK_ERROR,17,LOW,temporary_bank_failure,retry_payment,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00560,16725.88,CARD_EXPIRED,30,LOW,expired_card,create_payment_link,APPROVED,create_payment_link,SUCCESS,16725.88,1,"Action 'create_payment_link' executed successfully. Recovered INR 16,725.88.",2.0
TX00561,10487.15,CUSTOMER_DECLINED,26,LOW,customer_declined,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,10487.15,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 10,487.15.",1.0
TX00562,742.75,LIMIT_EXCEEDED,35,MEDIUM,limit_exceeded,create_payment_link,APPROVED,create_payment_link,SUCCESS,742.75,1,Action 'create_payment_link' executed successfully. Recovered INR 742.75.,2.0
TX00563,10095.7,INSUFFICIENT_FUNDS,21,LOW,insufficient_funds,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,10095.7,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 10,095.70.",1.0
TX00564,24413.15,LIMIT_EXCEEDED,50,MEDIUM,limit_exceeded,schedule_retry,APPROVED,schedule_retry,SUCCESS,24413.15,1,"Action 'schedule_retry' executed successfully. Recovered INR 24,413.15.",1.0
TX00565,18105.85,LIMIT_EXCEEDED,31,MEDIUM,limit_exceeded,create_payment_link,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00566,11387.01,LIMIT_EXCEEDED,32,MEDIUM,limit_exceeded,mark_promise_to_pay,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00567,19570.14,CARD_EXPIRED,37,MEDIUM,expired_card,create_payment_link,APPROVED,create_payment_link,SUCCESS,19570.14,1,"Action 'create_payment_link' executed successfully. Recovered INR 19,570.14.",2.0
TX00568,18557.27,INSUFFICIENT_FUNDS,36,MEDIUM,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00569,13220.6,BANK_TIMEOUT,13,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,13220.6,1,"Action 'schedule_retry' executed successfully. Recovered INR 13,220.60.",1.0
TX00570,24581.69,CARD_EXPIRED,35,MEDIUM,expired_card,create_payment_link,APPROVED,create_payment_link,SUCCESS,24581.69,1,"Action 'create_payment_link' executed successfully. Recovered INR 24,581.69.",2.0
TX00571,18960.06,INSUFFICIENT_FUNDS,28,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,18960.06,1,"Action 'create_payment_link' executed successfully. Recovered INR 18,960.06.",2.0
TX00572,20151.46,INSUFFICIENT_FUNDS,27,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,20151.46,1,"Action 'create_payment_link' executed successfully. Recovered INR 20,151.46.",2.0
TX00573,7800.52,CARD_EXPIRED,25,LOW,expired_card,create_payment_link,APPROVED,create_payment_link,SUCCESS,7800.52,1,"Action 'create_payment_link' executed successfully. Recovered INR 7,800.52.",2.0
TX00574,3067.54,INSUFFICIENT_FUNDS,27,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,3067.54,1,"Action 'create_payment_link' executed successfully. Recovered INR 3,067.54.",2.0
TX00575,20713.88,BANK_TIMEOUT,22,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,20713.88,1,"Action 'schedule_retry' executed successfully. Recovered INR 20,713.88.",1.0
TX00576,13340.64,INSUFFICIENT_FUNDS,23,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,13340.64,1,"Action 'create_payment_link' executed successfully. Recovered INR 13,340.64.",2.0
TX00577,10831.5,INSUFFICIENT_FUNDS,38,MEDIUM,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00578,12328.25,BANK_TIMEOUT,27,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,12328.25,1,"Action 'schedule_retry' executed successfully. Recovered INR 12,328.25.",1.0
TX00579,1295.62,LIMIT_EXCEEDED,36,MEDIUM,limit_exceeded,create_payment_link,APPROVED,create_payment_link,SUCCESS,1295.62,1,"Action 'create_payment_link' executed successfully. Recovered INR 1,295.62.",2.0
TX00580,14451.06,INSUFFICIENT_FUNDS,34,MEDIUM,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,14451.06,1,"Action 'create_payment_link' executed successfully. Recovered INR 14,451.06.",2.0
TX00581,1182.66,BANK_TIMEOUT,6,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,1182.66,1,"Action 'schedule_retry' executed successfully. Recovered INR 1,182.66.",1.0
TX00582,5760.19,INSUFFICIENT_FUNDS,18,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,5760.19,1,"Action 'create_payment_link' executed successfully. Recovered INR 5,760.19.",2.0
TX00583,14482.64,INSUFFICIENT_FUNDS,44,MEDIUM,insufficient_funds,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,14482.64,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 14,482.64.",1.0
TX00584,12816.24,CARD_EXPIRED,28,LOW,expired_card,mark_promise_to_pay,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00585,15744.4,INSUFFICIENT_FUNDS,51,MEDIUM,insufficient_funds,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00586,22217.05,TEMPORARY_BANK_ERROR,23,LOW,temporary_bank_failure,retry_payment,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00587,3520.27,BANK_TIMEOUT,7,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,3520.27,1,"Action 'schedule_retry' executed successfully. Recovered INR 3,520.27.",1.0
TX00588,18813.63,LIMIT_EXCEEDED,31,MEDIUM,limit_exceeded,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,18813.63,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 18,813.63.",1.0
TX00589,5521.64,CARD_EXPIRED,23,LOW,expired_card,mark_promise_to_pay,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00590,14868.99,LIMIT_EXCEEDED,37,MEDIUM,limit_exceeded,mark_promise_to_pay,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00591,6775.14,CUSTOMER_DECLINED,19,LOW,customer_declined,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,6775.14,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 6,775.14.",1.0
TX00592,2686.94,CUSTOMER_DECLINED,17,LOW,customer_declined,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,2686.94,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 2,686.94.",1.0
TX00593,17904.54,TEMPORARY_BANK_ERROR,48,MEDIUM,temporary_bank_failure,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00594,20696.89,BANK_TIMEOUT,32,MEDIUM,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,20696.89,1,"Action 'schedule_retry' executed successfully. Recovered INR 20,696.89.",1.0
TX00595,9895.19,TEMPORARY_BANK_ERROR,26,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,9895.19,1,"Action 'schedule_retry' executed successfully. Recovered INR 9,895.19.",1.0
TX00596,59844.77,TEMPORARY_BANK_ERROR,35,MEDIUM,temporary_bank_failure,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00597,3563.94,INSUFFICIENT_FUNDS,24,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,3563.94,1,"Action 'create_payment_link' executed successfully. Recovered INR 3,563.94.",2.0
TX00598,24541.53,INSUFFICIENT_FUNDS,25,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,24541.53,1,"Action 'create_payment_link' executed successfully. Recovered INR 24,541.53.",2.0
TX00599,23951.19,TEMPORARY_BANK_ERROR,44,MEDIUM,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,23951.19,1,"Action 'schedule_retry' executed successfully. Recovered INR 23,951.19.",1.0
TX00600,6621.69,TEMPORARY_BANK_ERROR,9,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,6621.69,1,"Action 'schedule_retry' executed successfully. Recovered INR 6,621.69.",1.0
TX00601,4438.56,INSUFFICIENT_FUNDS,13,LOW,insufficient_funds,schedule_retry,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00602,18191.8,LIMIT_EXCEEDED,31,MEDIUM,limit_exceeded,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,18191.8,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 18,191.80.",1.0
TX00603,23567.97,TEMPORARY_BANK_ERROR,34,MEDIUM,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,23567.97,1,"Action 'schedule_retry' executed successfully. Recovered INR 23,567.97.",1.0
TX00604,8835.77,CUSTOMER_DECLINED,20,LOW,customer_declined,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,8835.77,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 8,835.77.",1.0
TX00605,549.96,BANK_TIMEOUT,20,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,549.96,1,Action 'schedule_retry' executed successfully. Recovered INR 549.96.,1.0
TX00606,13630.41,INSUFFICIENT_FUNDS,53,MEDIUM,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00607,9113.07,CARD_EXPIRED,26,LOW,expired_card,create_payment_link,APPROVED,create_payment_link,SUCCESS,9113.07,1,"Action 'create_payment_link' executed successfully. Recovered INR 9,113.07.",2.0
TX00608,9539.73,INSUFFICIENT_FUNDS,21,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,9539.73,1,"Action 'create_payment_link' executed successfully. Recovered INR 9,539.73.",2.0
TX00609,9230.83,CARD_EXPIRED,26,LOW,expired_card,create_payment_link,APPROVED,create_payment_link,SUCCESS,9230.83,1,"Action 'create_payment_link' executed successfully. Recovered INR 9,230.83.",2.0
TX00610,24102.03,TEMPORARY_BANK_ERROR,34,MEDIUM,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,24102.03,1,"Action 'schedule_retry' executed successfully. Recovered INR 24,102.03.",1.0
TX00611,20535.41,BANK_TIMEOUT,17,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,20535.41,1,"Action 'schedule_retry' executed successfully. Recovered INR 20,535.41.",1.0
TX00612,18527.08,INSUFFICIENT_FUNDS,56,MEDIUM,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00613,3609.31,LIMIT_EXCEEDED,22,LOW,limit_exceeded,create_payment_link,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00614,1064.07,INSUFFICIENT_FUNDS,26,LOW,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00615,48491.3,LIMIT_EXCEEDED,54,MEDIUM,limit_exceeded,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00616,17096.23,INSUFFICIENT_FUNDS,20,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,17096.23,1,"Action 'create_payment_link' executed successfully. Recovered INR 17,096.23.",2.0
TX00617,10749.51,TEMPORARY_BANK_ERROR,26,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,10749.51,1,"Action 'schedule_retry' executed successfully. Recovered INR 10,749.51.",1.0
TX00618,6005.32,INSUFFICIENT_FUNDS,19,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,6005.32,1,"Action 'create_payment_link' executed successfully. Recovered INR 6,005.32.",2.0
TX00619,15774.27,BANK_TIMEOUT,40,MEDIUM,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,15774.27,1,"Action 'schedule_retry' executed successfully. Recovered INR 15,774.27.",1.0
TX00620,6530.55,TEMPORARY_BANK_ERROR,9,LOW,temporary_bank_failure,retry_payment,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00621,19428.29,INSUFFICIENT_FUNDS,22,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,19428.29,1,"Action 'create_payment_link' executed successfully. Recovered INR 19,428.29.",2.0
TX00622,1980.76,TEMPORARY_BANK_ERROR,31,MEDIUM,temporary_bank_failure,retry_payment,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00623,11282.81,INSUFFICIENT_FUNDS,52,MEDIUM,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00624,7695.97,INSUFFICIENT_FUNDS,15,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,7695.97,1,"Action 'create_payment_link' executed successfully. Recovered INR 7,695.97.",2.0
TX00625,11563.23,CARD_EXPIRED,52,MEDIUM,expired_card,schedule_retry,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00626,11579.47,INSUFFICIENT_FUNDS,27,LOW,insufficient_funds,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,11579.47,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 11,579.47.",1.0
TX00627,21015.02,BANK_TIMEOUT,18,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,21015.02,1,"Action 'schedule_retry' executed successfully. Recovered INR 21,015.02.",1.0
TX00628,6432.92,BANK_TIMEOUT,9,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,6432.92,1,"Action 'schedule_retry' executed successfully. Recovered INR 6,432.92.",1.0
TX00629,8092.99,CARD_EXPIRED,25,LOW,expired_card,create_payment_link,APPROVED,create_payment_link,SUCCESS,8092.99,1,"Action 'create_payment_link' executed successfully. Recovered INR 8,092.99.",2.0
TX00630,697.2,INSUFFICIENT_FUNDS,10,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,697.2,1,Action 'create_payment_link' executed successfully. Recovered INR 697.20.,2.0
TX00631,10798.29,CUSTOMER_DECLINED,22,LOW,customer_declined,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,10798.29,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 10,798.29.",1.0
TX00632,12107.69,CUSTOMER_DECLINED,32,MEDIUM,customer_declined,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,12107.69,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 12,107.69.",1.0
TX00633,15532.92,TEMPORARY_BANK_ERROR,19,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,15532.92,1,"Action 'schedule_retry' executed successfully. Recovered INR 15,532.92.",1.0
TX00634,22946.87,TEMPORARY_BANK_ERROR,24,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,22946.87,1,"Action 'schedule_retry' executed successfully. Recovered INR 22,946.87.",1.0
TX00635,23743.15,CARD_EXPIRED,34,MEDIUM,expired_card,create_payment_link,APPROVED,create_payment_link,SUCCESS,23743.15,1,"Action 'create_payment_link' executed successfully. Recovered INR 23,743.15.",2.0
TX00636,44683.77,BANK_TIMEOUT,32,MEDIUM,temporary_bank_failure,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00637,26632.71,TEMPORARY_BANK_ERROR,31,MEDIUM,temporary_bank_failure,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00638,1024.41,LIMIT_EXCEEDED,21,LOW,limit_exceeded,create_payment_link,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00639,5629.79,TEMPORARY_BANK_ERROR,8,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,5629.79,1,"Action 'schedule_retry' executed successfully. Recovered INR 5,629.79.",1.0
TX00640,21932.66,BANK_TIMEOUT,18,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,21932.66,1,"Action 'schedule_retry' executed successfully. Recovered INR 21,932.66.",1.0
TX00641,8258.02,CUSTOMER_DECLINED,55,MEDIUM,customer_declined,mark_promise_to_pay,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00642,13565.43,TEMPORARY_BANK_ERROR,13,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,13565.43,1,"Action 'schedule_retry' executed successfully. Recovered INR 13,565.43.",1.0
TX00643,24128.58,TEMPORARY_BANK_ERROR,20,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,24128.58,1,"Action 'schedule_retry' executed successfully. Recovered INR 24,128.58.",1.0
TX00644,9970.03,CARD_EXPIRED,26,LOW,expired_card,create_payment_link,APPROVED,create_payment_link,SUCCESS,9970.03,1,"Action 'create_payment_link' executed successfully. Recovered INR 9,970.03.",2.0
TX00645,13321.61,CARD_EXPIRED,28,LOW,expired_card,mark_promise_to_pay,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
